3,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,
3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,
2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,2,
2,2,2,2,2,2,3,2,5,2,3,2,2,2,2,2,0,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,10,
2,2,2,2,2,2,9,9,10,9,9,2,2,2,2,2,0,2,2,6,
0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,2,2,2,
0,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,0,2,2,3,
0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,3,
0,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,2,2,2,
0,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,2,2,10,
14,0,0,0,0,12,2,2,3,2,2,15,0,0,0,0,13,2,2,6,
2,2,3,2,3,0,2,2,2,2,2,0,3,2,3,2,2,2,2,2,
2,2,2,7,2,0,2,2,6,2,2,0,2,7,2,2,2,2,2,2,
2,2,3,2,3,14,9,9,0,9,9,13,3,2,3,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
