2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,2,2,2,2,2,2,0,0,0,0,0,0,0,3,3,2,2,2,0,
2,2,2,2,2,2,2,2,0,0,0,0,0,0,3,2,2,3,3,0,
2,2,2,2,2,3,3,2,2,2,10,2,0,0,2,2,2,2,3,0,
2,2,2,2,2,2,3,3,2,2,2,2,0,0,2,5,2,2,2,0,
2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,
2,2,2,15,12,2,2,0,0,0,6,0,0,10,2,2,2,2,2,0,
2,2,2,0,0,2,2,2,10,0,0,0,10,2,2,2,2,2,2,0,
2,2,2,0,0,2,2,2,2,10,0,10,2,2,2,2,2,2,15,0,
2,2,2,0,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,11,
2,2,2,0,0,2,2,2,2,2,2,2,2,2,10,2,2,2,0,11,
2,2,2,0,0,2,2,2,2,2,2,2,2,10,0,2,2,2,0,11,
2,3,2,14,13,2,2,2,2,2,2,2,10,0,0,2,2,2,0,11,
2,3,3,2,2,2,2,2,2,2,2,2,2,0,6,2,2,2,0,11,
2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,11,
0,2,2,2,2,2,2,2,2,2,2,2,2,10,0,2,3,2,0,11,
0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0,11,
0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,0,11,
0,2,2,15,0,0,0,0,0,0,12,2,2,2,2,2,2,2,0,11,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
